x_tsne,y_tsne,label
83.39963,9.72282,0
80.068275,79.407,1
-137.44986,16.699532,4
53.653103,-26.317488,1
-137.44986,16.699532,0
16.765663,-19.21744,0
88.40075,69.11898,1
-40.39271,27.342567,0
78.482956,84.52168,1
-1.6185479,32.14704,0
-38.87278,36.097103,0
120.60073,23.322115,4
-31.765814,-62.146976,4
24.474436,-31.20048,4
-119.54881,32.193993,0
88.33863,73.639496,1
-130.04109,44.49498,1
-59.185215,-24.21576,0
1.8278412,-74.888176,0
76.08849,-26.601105,4
-119.54881,32.193993,1
-99.66496,-78.99503,0
-137.44986,16.699532,4
45.2322,54.823246,1
-119.54881,32.193993,0
24.192055,42.074238,1
-10.7235565,-67.161575,0
-0.42744854,21.33262,4
-119.54881,32.193993,0
-5.155287,-50.562004,0
-29.729797,15.95573,2
