x_tsne,y_tsne,label
-4.1606708,29.777773,4
-0.055592697,-35.835915,4
-3.5781837,7.45369,4
66.73436,8.419707,1
49.37827,3.6047714,1
1.3667034,-29.026243,4
-29.60396,-25.615236,4
-12.460103,0.9249244,4
-20.639725,-19.976664,4
-14.853135,-43.42153,4
50.00806,5.1506248,1
49.351032,-0.8967329,1
49.474102,4.6671314,1
24.280699,61.670612,4
2.9480734,0.7660959,4
-25.0837,-33.10279,4
5.255127,30.258408,4
-6.2991195,36.49724,4
6.063836,31.43246,4
-39.65021,22.53495,4
-41.090736,-1.505142,4
49.608715,1.4416106,1
-5.469473,37.25841,4
-41.87282,-11.9688015,4
-32.001717,-8.222987,4
-27.021265,5.634627,4
7.085207,16.580034,4
10.534632,11.234408,0
-2.6701274,-17.237408,4
-1.2946719,11.016578,4
3.4578562,-22.486612,3
48.241314,-2.502402,1
-10.012964,-25.260046,4
-9.339708,9.437367,4
-2.5315342,36.66236,4
5.086423,1.3006262,4
-5.68535,-3.9801328,4
-17.392572,4.4953256,4
7.142123,-29.485329,4
-38.670715,10.918872,4
-14.579434,24.925144,4
45.709663,4.7956443,0
-11.64334,5.6850715,4
-31.344511,27.086245,4
0.89120346,34.52165,4
50.201405,15.065419,1
-25.209385,10.182773,4
-17.37274,-20.847504,4
